bedroom,bathrooms,furnishing,avalable_for,floor_number,facing,floor_type,parking,aggDur,noticeDur,powerbackup,prUnfurnishedertyage,no_room,pooja_room,study_room,servant_room,store_room,deposit_amt,rent,area,loc,fur_cat,loc_cat,gc_ct,p_age
2,2,Semifurnished,Family Only,1,East,Vitrified,0,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,9000.0,729.0, Moshi,1,516,1,1
2,2,Furnished,All,2,West,Vitrified,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,125000,32000.0,875.0, Bhosalenagr- Ashoknagar,0,106,1,3
3,3,Semifurnished,All,8,North-East,Wood,2,2,2,2,1 to 5 Year Old,1,0,0,0,0,100000,32000.0,1750.0, Bhosalenagr- Ashoknagar,1,106,1,1
1,1,Semifurnished,"Family , Bachelors (Women Only)",0,North-West,Vitrified,0,11,1,1,1 to 5 Year Old,1,0,0,0,0,0,12000.0,322.0, Pune,1,663,0,1
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,0,10000.0,650.0, Pune,2,663,0,1
2,2,Unfurnished,Family Only,6,East,Marble,1,11,2,1,1 to 5 Year Old,1,0,0,0,0,25000,13000.0,626.0, Chikhali,2,145,1,1
2,2,Semifurnished,All,8,East,Vitrified,1,11,1,1,0 to 1 Year Old,0,0,0,0,0,60000,20000.0,1100.0, Chikhali,1,145,1,0
1,1,Unfurnished,Family Only,3,No Direction,Not provided,1,0,1,0,5 to 10 Year Old,1,0,0,0,0,30000,10000.0,500.0, Sudarshan Nagar,2,849,0,3
2,2,Unfurnished,Family Only,6,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,22000.0,307.0, Sudarshan Nagar,2,849,0,1
1,1,Furnished,All,3,East,Marble,1,0,0,1,0 to 1 Year Old,1,0,0,0,0,9000,4500.0,350.0, Bhagwan Nagar,0,84,1,0
1,1,Unfurnished,All,2,South-West,Marble,1,0,0,1,0 to 1 Year Old,0,0,0,0,0,20000,10000.0,500.0, Bhagwan Nagar,2,84,1,0
1,1,Unfurnished,Family Only,2,West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,20000,12000.0,550.0, Warje,2,975,0,1
3,3,Semifurnished,All,6,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,75000,33000.0,373.0, Warje,1,975,1,1
3,3,Unfurnished,All,5,East,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,3,33500.0,1500.0, Kondhwa,2,398,1,3
3,3,Semifurnished,Family Only,5,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,100000,27000.0,675.0, Kondhwa,1,398,1,1
2,2,Furnished,All,4,North-West,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,30000,12000.0,301.0, Anand Nagar,0,26,1,2
2,2,Unfurnished,All,4,East,Not provided,1,0,0,2,1 to 5 Year Old,0,0,1,0,0,0,8000.0,600.0, Anand Nagar,2,26,1,1
1,1,Semifurnished,All,1,East,Vitrified,1,0,1,0,10+ Year Old,1,0,0,0,0,30000,11000.0,700.0, Shitole Nagar,1,807,0,2
2,2,Furnished,Family Only,1,South,Not provided,1,11,0,0,1 to 5 Year Old,0,0,0,0,0,50000,20000.0,1050.0, Shitole Nagar,0,807,0,1
2,2,Semifurnished,All,6,East,Vitrified,1,24,1,2,0 to 1 Year Old,0,0,0,0,0,50000,16000.0,455.0, Sinhgad Road,1,835,1,0
3,3,Unfurnished,All,2,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,60000,20000.0,455.0, Sinhgad Road,2,835,1,3
2,2,Furnished,Family Only,1,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,90000,34000.0,950.0, Wadgaon Sheri,0,955,1,1
1,1,Semifurnished,Family Only,5,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,30000,10000.0,428.0, Wadgaon Sheri,1,955,1,1
2,2,Furnished,All,5,East,Vitrified,1,0,1,1,5 to 10 Year Old,0,1,0,0,0,0,25000.0,1200.0, Sakore Nagar viman nagar,0,739,1,3
2,2,Unfurnished,"Family , Bachelors (Women Only)",9,East,Marble,0,12,2,2,0 to 1 Year Old,1,0,0,0,0,30000,12000.0,850.0, Sakore Nagar viman nagar,2,739,0,0
1,1,Semifurnished,All,2,West,Ceramic,1,24,2,0,10+ Year Old,1,0,0,0,0,50000,13000.0,500.0, Bibvewadi Kondhwa Road,1,117,0,2
1,1,Semifurnished,Family Only,2,East,Others,1,0,1,0,10+ Year Old,1,0,0,0,0,25000,9800.0,580.0, Bibvewadi Kondhwa Road,1,117,1,2
3,2,Semifurnished,All,3,East,Vitrified,1,11,1,0,10+ Year Old,1,0,0,0,0,2,16000.0,780.0, Viman Nagar,1,936,1,2
2,2,Semifurnished,Family Only,8,North-East,Ceramic,1,24,1,1,1 to 5 Year Old,1,0,0,0,0,50000,20000.0,636.0, Viman Nagar,1,936,1,1
1,1,Semifurnished,Family Only,0,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,11000.0,322.0, Pune,1,663,0,1
3,2,Semifurnished,Family Only,6,East,Vitrified,1,24,1,1,1 to 5 Year Old,0,0,0,0,0,90000,30000.0,1380.0, Pune,1,663,1,1
3,3,Semifurnished,All,1,East,Not provided,1,0,0,2,0 to 1 Year Old,1,0,0,0,0,300000,45000.0,1900.0, Pimple Nilakh,1,636,1,0
2,2,Semifurnished,Family Only,2,No Direction,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,35000,15500.0,679.0, Pimple Nilakh,1,636,1,1
1,1,Unfurnished,All,1,South,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,3,5000.0,322.0, Pune,2,663,0,1
2,2,Semifurnished,All,7,South-East,Spartex,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,16000.0,837.0, Pune,1,663,1,1
1,1,Furnished,Family Only,9,East,Vitrified,1,12,2,2,5 to 10 Year Old,1,0,0,0,0,40000,14000.0,525.0, Wakad,0,964,1,3
1,1,Unfurnished,"Family , Bachelors (Men Only)",0,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,7000.0,578.0, Wakad,2,964,0,3
1,1,Semifurnished,All,2,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,18500.0,540.0, Pingale Wasti,1,643,1,1
2,2,Unfurnished,All,1,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,3,13000.0,901.65, Pingale Wasti,2,643,0,3
2,1,Semifurnished,Family Only,1,No Direction,Ceramic,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,11000.0,550.0, Parvati Gaon,1,609,1,3
2,2,Semifurnished,All,4,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,50000,20000.0,456.0, Parvati Gaon,1,609,0,2
1,1,Unfurnished,Family Only,1,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,0,9000.0,234.0, Sukhsagar Nagar,2,850,0,2
1,1,Unfurnished,Family Only,0,No Direction,Not provided,0,11,0,0,0 to 1 Year Old,1,0,0,0,0,0,8500.0,234.0, Sukhsagar Nagar,2,850,0,0
1,2,Semifurnished,Bachelors (Men/Women),2,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,30000,12000.0,322.0, Pune,1,663,0,2
2,2,Unfurnished,All,6,North,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,0,3,17000.0,920.0, Pune,2,663,1,3
2,2,Semifurnished,Family Only,9,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,24000.0,550.0, B.T Kawade Road,1,54,1,3
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15500.0,800.0, B.T Kawade Road,2,54,0,3
1,1,Semifurnished,Family Only,3,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,45000,12000.0,615.0, Fatima Nagar,1,213,1,2
2,2,Semifurnished,All,2,East,Vitrified,0,11,1,0,10+ Year Old,1,0,0,0,0,30000,16000.0,700.0, Fatima Nagar,1,213,1,2
1,1,Furnished,All,4,North,Not provided,0,22,1,2,1 to 5 Year Old,1,0,0,0,0,0,6500.0,380.0, Hinjewadi,0,276,1,1
1,1,Unfurnished,Family Only,1,East,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,15000,5500.0,537.0, Hinjewadi,2,276,1,1
2,2,Furnished,All,1,West,Marble,1,11,1,1,0 to 1 Year Old,1,0,0,0,0,50000,20000.0,601.0, Ravet,0,702,1,0
1,1,Furnished,All,1,No Direction,Not provided,1,11,0,0,10+ Year Old,1,0,0,0,0,35000,13000.0,465.0, Ravet,0,702,0,2
1,1,Semifurnished,All,2,East,Granite,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,25000,8000.0,610.0, Dighi,1,195,0,1
2,2,Unfurnished,Family Only,6,West,Vitrified,0,11,1,1,0 to 1 Year Old,1,0,0,0,0,30000,12000.0,600.0, Dighi,2,195,1,0
2,2,Semifurnished,All,1,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,1,50000,15000.0,900.0, Kaspate Vasti,1,356,1,1
2,2,Semifurnished,All,8,South-East,Granite,1,11,1,1,0 to 1 Year Old,1,0,0,0,0,3,23000.0,804.0, Kaspate Vasti,1,356,0,0
1,1,Semifurnished,All,1,North,Vitrified,0,11,1,0,0 to 1 Year Old,1,0,0,0,0,15000,9500.0,400.0, Pune,1,663,0,0
2,2,Semifurnished,Family Only,1,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,1,0,0,3,25000.0,802.0, Pune,1,663,1,1
2,2,Semifurnished,All,6,South,Vitrified,1,11,1,1,0 to 1 Year Old,0,0,0,0,0,50000,17500.0,725.0, Keshav Nagar,1,367,1,0
2,1,Semifurnished,All,5,East,Marble,1,24,2,2,1 to 5 Year Old,1,0,0,0,0,20000,7500.0,498.0, Keshav Nagar,1,367,1,1
1,1,Semifurnished,Family Only,2,East,Ceramic,1,11,1,1,10+ Year Old,1,0,0,0,0,50000,16000.0,750.0, Camp Pune,1,131,1,2
2,2,Unfurnished,Family Only,1,South-East,Not provided,0,33,2,2,1 to 5 Year Old,1,0,0,0,0,40000,7500.0,375.0, Camp Pune,2,131,1,1
1,2,Unfurnished,Family Only,6,No Direction,Not provided,1,11,2,0,1 to 5 Year Old,1,0,0,0,0,40000,9500.0,600.0, Wagholi,2,963,0,1
1,1,Unfurnished,None,3,East,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,0,8300.0,548.0, Wagholi,2,963,0,2
2,2,Unfurnished,All,3,South-West,Vitrified,1,11,1,0,5 to 10 Year Old,0,0,0,0,1,2,7000.0,537.0, Hinjewadi,2,276,1,3
1,1,Semifurnished,All,2,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,20000,7000.0,537.0, Hinjewadi,1,276,0,2
3,2,Furnished,Family Only,4,North-East,Granite,1,6,1,2,5 to 10 Year Old,0,0,0,0,1,6,45000.0,1500.0, Boat Club Road,0,124,1,3
2,2,Furnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,50000,23000.0,970.0, Boat Club Road,0,124,0,3
1,2,Unfurnished,Family Only,3,West,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,25000,8500.0,500.0, Wagholi,2,963,0,1
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,0,0,0,0,0,50000,18000.0,800.0, Wagholi,2,963,0,3
1,1,Unfurnished,Family Only,2,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,15000,7500.0,525.0, Bhosari,2,107,0,2
1,1,Furnished,All,5,North,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,20000,5500.0,332.0, Bhosari,0,107,1,1
2,2,Semifurnished,All,1,East,Vitrified,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,50000,20000.0,870.0, Kharadi,1,378,1,0
2,2,Semifurnished,Family Only,8,No Direction,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,15000.0,654.0, Kharadi,1,378,1,1
2,2,Semifurnished,Family Only,2,No Direction,Not provided,1,0,0,2,5 to 10 Year Old,1,0,0,0,0,1,16000.0,322.0, Pune,1,663,0,3
2,2,Furnished,All,9,North-East,Wood,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,50000,18000.0,770.0, Pune,0,663,0,1
1,1,Semifurnished,All,1,East,Ceramic,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,25000,9000.0,646.0, Hadapsar,1,257,1,0
1,1,Unfurnished,"Family , Bachelors (Men Only)",1,North,Marble,1,12,1,2,0 to 1 Year Old,1,0,0,0,0,20000,6800.0,470.0, Hadapsar,2,257,1,0
2,2,Furnished,All,1,West,Vitrified,1,11,1,1,Under Construction,1,0,0,0,0,3,18000.0,702.0, Keshav Nagar,0,367,0,5
3,3,Semifurnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,80000,20000.0,498.0, Keshav Nagar,1,367,0,3
1,1,Furnished,Family Only,4,No Direction,Not provided,1,11,2,0,5 to 10 Year Old,1,0,0,0,0,30000,10000.0,510.0, Warje Malwadi,0,976,0,3
1,1,Semifurnished,All,3,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,30000,14000.0,408.0, Warje Malwadi,1,976,0,2
2,2,Unfurnished,All,7,East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,70000,22000.0,850.0, Bavdhan,2,77,1,1
2,2,Semifurnished,All,3,East,Marble,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,60000,22000.0,581.0, Bavdhan,1,77,1,3
2,1,Semifurnished,All,3,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,30000,14000.0,1000.0, Kalewadi,1,329,0,1
1,1,Unfurnished,All,7,No Direction,Not provided,1,0,0,2,1 to 5 Year Old,0,0,0,0,0,20000,10000.0,385.0, Kalewadi,2,329,1,1
2,2,Unfurnished,All,4,No Direction,Not provided,0,0,1,2,5 to 10 Year Old,1,0,0,0,0,50000,15500.0,750.0, Baramati,2,76,1,3
3,3,Semifurnished,All,6,No Direction,Not provided,0,11,1,0,Under Construction,0,0,0,0,1,100000,30000.0,1150.0, Baramati,1,76,0,5
1,1,Semifurnished,All,8,North,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,14000.0,500.0, Magarpatta,1,448,1,1
1,2,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,2,10200.0,650.0, Magarpatta,1,448,0,0
1,1,Unfurnished,Family Only,3,North-West,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,15000,8000.0,548.0, Wagholi,2,963,0,1
2,2,Furnished,All,1,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,60000,22000.0,548.0, Wagholi,0,963,1,1
1,1,Unfurnished,All,3,North,Not provided,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,30000,6500.0,259.0, Pirangut,2,644,1,1
2,2,Unfurnished,All,5,East,Marble,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,60000,20000.0,750.0, Pirangut,2,644,1,3
2,2,Semifurnished,Family Only,1,North-West,Vitrified,1,11,1,2,10+ Year Old,1,0,0,0,0,6,21000.0,980.0, Magarpatta,1,448,1,2
1,1,Furnished,All,2,East,Vitrified,1,11,1,2,0 to 1 Year Old,0,1,1,1,0,60000,24000.0,620.0, Magarpatta,0,448,1,0
2,2,Unfurnished,Family Only,7,North,Vitrified,0,12,1,1,1 to 5 Year Old,1,0,0,0,0,3,15000.0,900.0, Hadapsar,2,257,1,1
3,3,Furnished,Family Only,3,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,5,50000.0,1300.0, Hadapsar,0,257,1,1
2,2,Unfurnished,All,3,East,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,40000,14000.0,600.0, Tapkir Nagar,2,876,1,1
1,1,Unfurnished,Family Only,3,East,Not provided,1,0,1,0,1 to 5 Year Old,1,0,0,0,0,3,10500.0,650.0, Tapkir Nagar,2,876,1,1
1,1,Semifurnished,Family Only,2,South-East,Not provided,1,0,0,2,0 to 1 Year Old,1,0,0,0,0,25000,13000.0,400.0, Vadgaon Sheri,1,918,1,0
1,1,Semifurnished,All,2,North-East,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,50000,18500.0,550.0, Vadgaon Sheri,1,918,1,1
1,1,Unfurnished,Family Only,1,No Direction,Not provided,0,11,1,0,5 to 10 Year Old,1,0,0,0,0,0,10000.0,550.0, Pune,2,663,0,3
2,2,Furnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,50000,17000.0,322.0, Pune,0,663,0,3
2,2,Unfurnished,Family Only,8,East,Not provided,1,0,0,2,1 to 5 Year Old,0,0,0,0,0,40000,16000.0,532.0, Ambegaon,2,19,1,1
1,1,Unfurnished,Family Only,1,East,Mosaic,0,11,1,0,1 to 5 Year Old,1,0,0,0,0,0,10000.0,1000.0, Ambegaon,2,19,0,1
2,2,Semifurnished,Family Only,2,East,Vitrified,1,11,1,1,5 to 10 Year Old,0,0,0,0,0,50000,17000.0,790.0, Baner,1,71,1,3
2,2,Semifurnished,Family Only,6,East,Vitrified,1,12,1,2,1 to 5 Year Old,1,0,0,0,0,60000,18000.0,900.0, Baner,1,71,1,1
1,1,Furnished,Bachelors (Women Only),0,East,Ceramic,1,24,1,0,10+ Year Old,1,0,0,0,0,30000,15000.0,565.0, Shastri Nagar,0,795,1,2
1,1,Semifurnished,All,2,No Direction,Not provided,0,12,1,0,10+ Year Old,1,0,0,0,0,0,10000.0,450.0, Shastri Nagar,1,795,0,2
2,2,Unfurnished,All,3,No Direction,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,3,14000.0,455.0, Pimpri Chinchwad,2,640,0,0
1,1,Semifurnished,Family Only,6,East,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,20000,9000.0,455.0, Pimpri Chinchwad,1,640,0,3
3,3,Unfurnished,Family Only,3,East,Vitrified,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,90000,30000.0,1250.0, Tingre Nagar,2,885,1,1
2,2,Semifurnished,Family Only,3,East,Vitrified,1,0,1,1,1 to 5 Year Old,1,0,0,0,0,80000,27888.0,811.0, Tingre Nagar,1,885,1,1
2,3,Unfurnished,Family Only,4,East,Vitrified,1,12,1,0,5 to 10 Year Old,1,0,0,0,0,70000,20000.0,509.0, Chinchwad,2,148,1,3
2,2,Semifurnished,Family Only,3,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,0,1,0,0,0,150000,37000.0,1100.0, Chinchwad,1,148,0,1
2,2,Semifurnished,"Family , Bachelors (Women Only)",6,East,Vitrified,1,11,1,1,10+ Year Old,1,0,0,0,0,50000,24000.0,890.0, Magarpatta,1,448,1,2
3,2,Semifurnished,Family Only,3,West,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,50000,25000.0,800.0, Magarpatta,1,448,1,1
1,1,Semifurnished,All,0,North,Vitrified,1,11,2,1,0 to 1 Year Old,1,0,0,0,0,15000,8000.0,540.0, Hinjewadi,1,276,1,0
1,1,Unfurnished,"Family , Bachelors (Men Only)",3,East,Mosaic,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,50000,16000.0,537.0, Hinjewadi,2,276,0,3
1,1,Unfurnished,All,1,East,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,15000,9500.0,550.0, Tulaja Bhawani Nagar,2,891,0,3
2,2,Semifurnished,Family Only,3,East,Ceramic,1,22,2,0,0 to 1 Year Old,1,0,0,0,0,54000,18000.0,730.0, Tulaja Bhawani Nagar,1,891,1,0
1,1,Unfurnished,All,3,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,3,8500.0,459.0, Hadapsar,2,257,1,1
1,1,Unfurnished,All,1,North-East,Ceramic,4,11,1,2,0 to 1 Year Old,0,1,0,0,0,7500,7000.0,600.0, Hadapsar,2,257,1,0
3,3,Semifurnished,All,0,East,Vitrified,1,11,1,1,5 to 10 Year Old,0,0,1,0,0,100000,34999.0,1550.0, Pune,1,663,0,3
2,2,Semifurnished,Family Only,7,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,50000,23000.0,837.0, Pune,1,663,0,1
1,1,Unfurnished,All,2,North,Ceramic,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,3,10000.0,495.0, Hinjewadi,2,276,1,1
2,2,Semifurnished,Family Only,1,South-East,Ceramic,1,11,2,1,5 to 10 Year Old,1,0,0,0,0,50000,18500.0,950.0, Hinjewadi,1,276,1,3
2,2,Semifurnished,All,4,West,Vitrified,1,11,2,0,10+ Year Old,1,0,0,0,0,30000,14000.0,750.0, Hadapsar Gaon,1,258,0,2
1,1,Semifurnished,All,5,North,Stone,0,11,1,0,10+ Year Old,1,0,0,0,0,25000,9500.0,400.0, Hadapsar Gaon,1,258,1,2
3,3,Semifurnished,Family Only,1,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,40000,15000.0,1200.0, Moshi,1,516,0,1
1,1,Unfurnished,All,0,South,Ceramic,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,10000,6000.0,982.0, Moshi,2,516,0,3
1,1,Unfurnished,All,1,No Direction,Others,2,12,0,0,1 to 5 Year Old,1,0,0,0,0,0,5000.0,250.0, lane no. 11,2,1042,0,1
1,1,Semifurnished,"Family , Bachelors (Women Only)",2,South,Ceramic,0,11,1,0,1 to 5 Year Old,1,0,0,0,0,30000,10000.0,620.0, lane no. 11,1,1042,0,1
1,2,Semifurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,11000.0,475.0, Ravet,1,702,0,3
1,1,Semifurnished,All,5,East,Vitrified,1,0,1,1,1 to 5 Year Old,1,0,0,0,0,3,16000.0,600.0, Ravet,1,702,1,1
2,2,Semifurnished,All,5,West,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,0,18000.0,850.0, Balewadi,1,67,1,1
2,2,Furnished,All,4,East,Vitrified,0,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,25000.0,715.0, Balewadi,0,67,0,3
2,2,Semifurnished,All,1,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,1,36000,12000.0,789.0, Wagholi,1,963,1,1
2,2,Semifurnished,Family Only,1,West,Vitrified,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,15500.0,762.0, Wagholi,1,963,1,1
1,1,Furnished,All,1,East,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,50000,15500.0,548.0, Wagholi,0,963,1,1
3,3,Semifurnished,All,3,East,Vitrified,2,11,1,2,1 to 5 Year Old,1,0,0,0,0,0,30000.0,548.0, Wagholi,1,963,1,1
1,1,Unfurnished,All,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,5000.0,317.0, Katraj,2,360,0,3
1,1,Semifurnished,Family Only,1,North,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,20000,7000.0,317.0, Katraj,1,360,0,3
1,1,Unfurnished,All,9,East,Vitrified,0,12,1,0,0 to 1 Year Old,1,0,0,0,0,3,6000.0,25.12, Kharabwadi,2,377,1,0
4,4,Semifurnished,All,2,East,Vitrified,2,0,0,2,5 to 10 Year Old,0,0,0,1,0,0,24768.73599,2600.0, Kharabwadi,1,377,1,3
1,1,Unfurnished,All,2,North-East,Granite,4,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,5000.0,1100.0, Khandve Nagar,2,376,0,3
2,2,Semifurnished,Family Only,1,West,Vitrified,1,0,1,2,5 to 10 Year Old,1,0,0,0,0,40000,13000.0,980.0, Khandve Nagar,1,376,1,3
1,1,Semifurnished,Bachelors (Men/Women),1,East,Mosaic,1,11,1,0,10+ Year Old,1,0,0,0,0,40000,16000.0,381.0, Sadhu Vaswani Nagar,1,718,0,2
2,1,Semifurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,30000,13000.0,381.0, Sadhu Vaswani Nagar,1,718,0,3
1,1,Unfurnished,Family Only,3,East,Marble,0,11,1,0,5 to 10 Year Old,1,0,0,0,0,30000,12000.0,381.0, Sainikwadi,2,735,1,3
2,2,Semifurnished,All,4,East,Others,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,12000.0,850.0, Sainikwadi,1,735,1,1
1,1,Semifurnished,All,5,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,30000,16000.0,600.0, Hinjewadi Phase 2,1,278,1,1
1,1,Unfurnished,All,0,No Direction,Vitrified,0,1,1,0,0 to 1 Year Old,1,0,0,0,0,3,5000.0,599.0, Hinjewadi Phase 2,2,278,0,0
1,1,Semifurnished,Family Only,2,East,Marble,0,11,0,0,5 to 10 Year Old,1,0,0,0,0,0,15000.0,550.0, Thite Nagar,1,881,1,3
4,4,Furnished,Bachelors (Men/Women),4,No Direction,Marble,2,0,0,2,5 to 10 Year Old,0,0,0,0,0,550000,85000.0,404.0, Thite Nagar,0,881,1,3
3,2,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,Under Construction,1,0,0,0,0,50000,22000.0,462.0, Pimple Gurav,1,634,0,5
2,2,Semifurnished,All,8,East,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,50000,20000.0,740.0, Pimple Gurav,1,634,1,1
3,3,Semifurnished,Family Only,6,East,Granite,1,0,0,2,0 to 1 Year Old,0,0,0,0,0,125000,36000.0,1420.0, Balewadi,1,67,1,0
2,2,Unfurnished,Family Only,4,East,Vitrified,1,12,1,1,0 to 1 Year Old,1,0,0,0,0,60000,20000.0,735.0, Balewadi,2,67,1,0
1,1,Semifurnished,Family Only,2,No Direction,Not provided,1,11,1,0,10+ Year Old,1,0,0,0,0,25000,11000.0,550.0, Rahatani,1,682,1,2
1,2,Semifurnished,"Family , Bachelors (Women Only)",5,East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,40000,14500.0,552.0, Rahatani,1,682,1,1
1,1,Semifurnished,All,0,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,25000,8000.0,322.0, Pune,1,663,0,3
2,2,Semifurnished,All,3,South-East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,25000,10000.0,970.0, Pune,1,663,1,1
3,3,Unfurnished,All,4,East,Marble,1,11,1,2,1 to 5 Year Old,0,0,0,0,1,45000,15000.0,950.0, Wagholi,2,963,1,1
3,3,Unfurnished,Family Only,1,North-West,Not provided,1,0,1,1,10+ Year Old,1,0,0,0,0,100000,35000.0,1450.0, Wagholi,2,963,1,2
1,2,Unfurnished,All,2,North,Not provided,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,2,12000.0,535.0, Lohgaon Dhanori Road,2,432,1,0
1,1,Semifurnished,"Family , Bachelors (Men Only)",1,East,Vitrified,1,12,1,0,0 to 1 Year Old,1,0,0,0,0,15000,8300.0,540.0, Lohgaon Dhanori Road,1,432,1,0
1,1,Semifurnished,All,3,East,Vitrified,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,50000,17500.0,583.0, Magarpatta,1,448,1,1
